signature	signatureType	outcome	model	study	Primary	Sequencing	N	Effect_size	SE	95CI_low	95CI_high	Pval
IRG_Yang	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.25	0.21	-0.67	0.17	0.237327344754949
IRG_Yang	Signature	PFS	COX	Fumet.2	Lung	TPM	43	0.17	0.41	-0.63	0.96	0.684056626096095
IRG_Yang	Signature	PFS	COX	Gide	Melanoma	TPM	55	-0.93	0.53	-1.97	0.12	0.0815038982013269
IRG_Yang	Signature	PFS	COX	Jung	Lung	TPM	26	-0.69	0.59	-1.85	0.47	0.241840157527307
IRG_Yang	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.25	0.31	-0.85	0.35	0.415202377005677
IRG_Yang	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.69	0.59	-1.84	0.46	0.238474453147334
IRG_Yang	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.26	0.47	-0.65	1.18	0.574832974918554
IRG_Yang	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.35	0.49	-1.32	0.61	0.476419924210467
IRG_Yang	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	0.33	0.75	-1.17	1.83	0.658045843519603
IRG_Yang	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-2.05	0.97	-4.14	-0.25	0.0355743506118951
IRG_Yang	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.84	1.1	-3.13	1.28	0.442884821813277
IRG_Yang	Signature	Response	Log_regression	Jung	Lung	TPM	26	-2.41	1.52	-6.15	0.11	0.112793231710479
IRG_Yang	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-1.03	0.81	-2.86	0.41	0.204676313635929
IRG_Yang	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.26	0.55	-1.37	0.82	0.63249149253095
IRG_Yang	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.37	0.48	-1.33	0.56	0.436512732372682
IRG_Yang	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	1.19	1.45	-1.64	4.17	0.412903236504309
IRG_Yang	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-1.19	1.11	-3.62	0.87	0.286041082532514
IRG_Yang	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.65	1.18	-3.27	1.56	0.582054543895663
IRG_Yang	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	1.09	1.18	-1.2	3.61	0.353487079835395
IRG_Yang	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.64	1.33	-3.4	1.96	0.627761773389124
MPS	Signature	OS	COX	Braun	Kidney	TPM	178	0.74	0.51	-0.25	1.73	0.141138682868967
MPS	Signature	OS	COX	Gide	Melanoma	TPM	55	0.2	0.81	-1.39	1.79	0.802959835725321
MPS	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.92	1.28	-1.58	3.43	0.470661729681301
MPS	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.14	0.42	-0.96	0.68	0.742466045707664
MPS	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.95	0.89	-0.8	2.69	0.286979353455677
MPS	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.54	1.48	-3.43	2.36	0.716548086880995
MPS	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	1.19	1.23	-1.21	3.6	0.331156911800566
MPS	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.9	0.85	-2.56	0.77	0.29261530050849
MPS	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.7	0.52	-1.71	0.31	0.174820957620739
MPS	Signature	OS	COX	Snyder	Ureteral	TPM	25	0.74	0.98	-1.19	2.67	0.454695904997145
MPS	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	0.7	0.74	-0.75	2.14	0.344486451411296
MPS	Signature	PFS	COX	Braun	Kidney	TPM	178	0.32	0.41	-0.49	1.12	0.443363127730611
MPS	Signature	PFS	COX	Gide	Melanoma	TPM	55	-0.09	0.72	-1.5	1.32	0.90522461854028
MPS	Signature	PFS	COX	Jung	Lung	TPM	26	-0.71	1.46	-3.57	2.14	0.624077975524442
MPS	Signature	PFS	COX	Snyder	Ureteral	TPM	25	1.38	0.97	-0.52	3.27	0.154384146505923
MPS	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	0.77	0.61	-0.43	1.97	0.209712091750557
MPS	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.33	1.01	-2.34	1.64	0.743528780638044
MPS	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-0.22	1.12	-2.44	1.99	0.84695507286547
MPS	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	2.73	1.84	-0.61	6.87	0.138945565753016
MPS	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	1.06	1.22	-1.19	3.75	0.384938095887233
MPS	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.96	0.96	-0.93	2.85	0.316932058534596
MPS	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-1.03	1.39	-3.97	1.67	0.455990664935927
MPS	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.62	1.09	-2.89	1.57	0.56883549612822
MPS	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	0.65	1.58	-2.33	4.18	0.681368767028072
PredictIO	MetaScore	OS	COX	Braun	Kidney	TPM	178	0.27	0.22	-0.15	0.7	0.211229655024472
PredictIO	MetaScore	OS	COX	Fumet.2	Lung	TPM	43	-0.92	0.53	-1.95	0.11	0.0791415204425425
PredictIO	MetaScore	OS	COX	Gide	Melanoma	TPM	55	-1.13	0.4	-1.92	-0.34	0.0050374770611591
PredictIO	MetaScore	OS	COX	Hugo	Melanoma	FPKM	27	-0.3	0.67	-1.62	1.02	0.658827133998058
PredictIO	MetaScore	OS	COX	INSPIRE	Other	TPM	20	-0.25	0.52	-1.27	0.77	0.634183989609821
PredictIO	MetaScore	OS	COX	Liu	Melanoma	FPKM	121	-0.94	0.26	-1.44	-0.44	0.000231922907257458
PredictIO	MetaScore	OS	COX	Mariathasan	Bladder	TPM	194	-0.79	0.18	-1.14	-0.45	6.74263861229641e-06
PredictIO	MetaScore	OS	COX	Mariathasan	Kidney	TPM	67	-0.53	0.31	-1.13	0.07	0.0838433423769779
PredictIO	MetaScore	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.86	0.43	-1.72	-0.01	0.0470490327420759
PredictIO	MetaScore	OS	COX	Mariathasan	Ureteral	TPM	26	0.34	0.55	-0.74	1.42	0.532448518157481
PredictIO	MetaScore	OS	COX	Miao.1	Kidney	TPM	33	-0.27	0.48	-1.22	0.67	0.571349932103718
PredictIO	MetaScore	OS	COX	Nathanson	Melanoma	FPKM	24	-1.17	0.55	-2.24	-0.09	0.0335164680855334
PredictIO	MetaScore	OS	COX	Riaz	Melanoma	TPM	51	-0.6	0.33	-1.25	0.05	0.0712466850416412
PredictIO	MetaScore	OS	COX	Snyder	Ureteral	TPM	25	-1.1	0.62	-2.31	0.11	0.0747750460130897
PredictIO	MetaScore	OS	COX	Van_Allen	Melanoma	TPM	42	-1.43	0.41	-2.23	-0.62	0.000531371630159943
PredictIO	MetaScore	PFS	COX	Braun	Kidney	TPM	178	-0.41	0.18	-0.75	-0.06	0.0212965329260556
PredictIO	MetaScore	PFS	COX	Fumet.1	Lung	TPM	44	-0.71	0.49	-1.67	0.25	0.146291418849832
PredictIO	MetaScore	PFS	COX	Fumet.2	Lung	TPM	43	-1.58	0.47	-2.5	-0.66	0.000756880970252358
PredictIO	MetaScore	PFS	COX	Gide	Melanoma	TPM	55	-0.78	0.31	-1.39	-0.17	0.0125641986502061
PredictIO	MetaScore	PFS	COX	INSPIRE	Other	TPM	20	-0.08	0.45	-0.96	0.79	0.849806999890934
PredictIO	MetaScore	PFS	COX	Jung	Lung	TPM	26	-0.96	0.45	-1.84	-0.08	0.0328956096444735
PredictIO	MetaScore	PFS	COX	Liu	Melanoma	FPKM	121	-1.1	0.23	-1.55	-0.64	2.28864650329212e-06
PredictIO	MetaScore	PFS	COX	Miao.1	Kidney	TPM	33	-0.37	0.91	-2.16	1.42	0.682495331971128
PredictIO	MetaScore	PFS	COX	Snyder	Ureteral	TPM	25	-0.98	0.56	-2.07	0.11	0.0778522132872634
PredictIO	MetaScore	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.91	0.37	-1.63	-0.19	0.0129449286790383
PredictIO	MetaScore	Response	Log_regression	Braun	Kidney	TPM	139	-1.01	0.41	-1.85	-0.21	0.015065236993049
PredictIO	MetaScore	Response	Log_regression	Fumet.1	Lung	TPM	39	-1.17	0.92	-3.14	0.56	0.204334339707882
PredictIO	MetaScore	Response	Log_regression	Fumet.2	Lung	TPM	41	-4.33	1.46	-7.79	-1.89	0.00299028815718804
PredictIO	MetaScore	Response	Log_regression	Gide	Melanoma	TPM	52	-1.45	0.55	-2.61	-0.43	0.00838501136560574
PredictIO	MetaScore	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.97	0.81	-2.72	0.54	0.230738365542435
PredictIO	MetaScore	Response	Log_regression	INSPIRE	Other	TPM	20	-0.49	0.88	-2.33	1.27	0.583094027159603
PredictIO	MetaScore	Response	Log_regression	Jung	Lung	TPM	26	-2.31	1.01	-4.63	-0.53	0.0221661559074842
PredictIO	MetaScore	Response	Log_regression	Kim	Gastric	FPKM	31	-1.96	0.85	-3.84	-0.42	0.0218606188927178
PredictIO	MetaScore	Response	Log_regression	Liu	Melanoma	FPKM	112	-2.08	0.48	-3.08	-1.19	1.38221922430082e-05
PredictIO	MetaScore	Response	Log_regression	Mariathasan	Bladder	TPM	133	-2.16	0.46	-3.13	-1.31	2.85614295590498e-06
PredictIO	MetaScore	Response	Log_regression	Mariathasan	Kidney	TPM	46	-4.5	1.52	-8.2	-2.03	0.00305139239959699
PredictIO	MetaScore	Response	Log_regression	Miao.1	Kidney	TPM	28	-0.43	0.79	-2.04	1.13	0.589989637959674
PredictIO	MetaScore	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-1.27	0.83	-3.07	0.26	0.123399754311093
PredictIO	MetaScore	Response	Log_regression	Puch	Melanoma	TPM	49	-2.94	0.98	-5.12	-1.22	0.0025522220145053
PredictIO	MetaScore	Response	Log_regression	Riaz	Melanoma	TPM	33	-1.29	0.71	-2.84	0.02	0.0693868030155975
PredictIO	MetaScore	Response	Log_regression	Snyder	Ureteral	TPM	22	-1.68	0.99	-3.94	0.12	0.0916431263189693
PredictIO	MetaScore	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-1.61	0.8	-3.39	-0.16	0.0444413723011047
PredictIO	MetaScore	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-1.15	1.04	-3.37	0.82	0.268963824992405
